Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
breast-cancer-wisconsin_modified_2,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0211125171E7,489.0,210.0,204.0,6.0,0.0,97.14285714285714,2.857142857142857,0.0,0.9370125974805039,0.03379085193071932,0.1481894582182756,7.481265014550526,31.21906093954065,194.78821838129335,29.46596086826947,165.32225751302389,0.9275629446728255,0.14031409937271175,0.7872488453001137,180.36048793964048,0.8588594663792404,92.59311956259545,0.9710144927536232,134.0,0.027777777777777776,2.0,0.9722222222222222,70.0,0.028985507246376812,4.0,0.9852941176470589,0.9710144927536232,0.9781021897810219,0.9372191944456553,0.9910426731078905,0.9963373863901898,0.9714285714285714,0.028191856452726014,0.971808143547274,0.02857142857142857,0.9718033159209629,0.9714285714285714,0.9715199908580571,0.9372191944456553,0.9910426731078905,0.9880937939466461,0.9685031496850316,0.9714285714285714,0.272,0.002,0.265625,0.0,265.625,0.0,13805.0,54928.0,24517.0,98.57142857142857,52.857142857142854,?
breast-cancer-wisconsin_modified_2,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0211125171E7,489.0,210.0,202.0,8.0,0.0,96.19047619047619,3.8095238095238093,0.0,0.9154589371980677,0.04031846351260271,0.17046346021862305,8.926472500181374,35.91152310369843,194.78821838129335,36.177203561058484,158.61101482023486,0.9275629446728255,0.1722723979098023,0.7552905467630231,177.40195856526339,0.844771231263159,91.0742754564361,0.9710144927536232,134.0,0.05555555555555555,4.0,0.9444444444444444,68.0,0.028985507246376812,4.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9154589371980676,0.9909420289855072,0.9959258237251364,0.9619047619047619,0.04644582470669427,0.9535541752933058,0.0380952380952381,0.9619047619047619,0.9619047619047619,0.9619047619047619,0.9154589371980676,0.9909420289855072,0.9904992926383058,0.9577294685990339,0.9619047619047619,0.209,0.001,0.21875,0.0,218.75,0.0,13805.0,54928.0,24517.0,98.0952380952381,52.38095238095238,?
breast-cancer-wisconsin_modified_2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0211125171E7,489.0,210.0,201.0,9.0,0.0,95.71428571428571,4.285714285714286,0.0,0.9052061390309962,0.04492671735551903,0.19997734556551097,9.946735863882951,42.129210895295174,194.78821838129332,53.34965004310487,141.43856833818845,0.9275629446728253,0.2540459525862137,0.6735169920866116,174.83865379474736,0.8325650180702255,89.75833099541208,0.9637681159420289,133.0,0.05555555555555555,4.0,0.9444444444444444,68.0,0.036231884057971016,5.0,0.9708029197080292,0.9637681159420289,0.9672727272727273,0.9052563535188223,0.990841384863124,0.9957995290054118,0.9571428571428572,0.048930296756383704,0.9510697032436164,0.04285714285714286,0.9573299812875855,0.9571428571428572,0.9572127183161667,0.9052563535188223,0.9908413848631239,0.9904378945246319,0.952601880877743,0.9571428571428572,0.2,0.0,0.203125,0.0,203.125,0.0,13805.0,54928.0,24517.0,96.66666666666667,51.666666666666664,?
breast-cancer-wisconsin_modified_2,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0211125171E7,488.0,211.0,201.0,10.0,0.0,95.260663507109,4.739336492890995,0.0,0.8966091728733829,0.05457601426926687,0.20409699604661433,12.068472067799183,42.90589727215344,196.3191370580647,51.149655994209375,145.16948106385533,0.930422450512155,0.24241543125217713,0.6880070192599779,172.3395808384669,0.8167752646372839,87.78542093300591,0.9492753623188406,131.0,0.0410958904109589,3.0,0.958904109589041,70.0,0.050724637681159424,7.0,0.9776119402985075,0.9492753623188406,0.9632352941176471,0.897376913842614,0.9902719872940242,0.9952796269667503,0.95260663507109,0.04442716316320837,0.9555728368367916,0.04739336492890995,0.9539056119660208,0.95260663507109,0.9528900659789983,0.897376913842614,0.9902719872940243,0.9903253812968931,0.9482843137254902,0.95260663507109,0.217,0.001,0.21875,0.0,218.75,0.0,13805.0,54819.0,24626.0,97.1563981042654,54.02843601895734,?
breast-cancer-wisconsin_modified_2,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0211125171E7,488.0,211.0,200.0,11.0,0.0,94.7867298578199,5.213270142180095,0.0,0.8844296170890803,0.05833752675925155,0.21012973372253377,12.900260702895988,44.17411791237165,196.31913705806485,52.54550644807227,143.77363060999258,0.9304224505121557,0.24903083624678798,0.6813916142653677,170.71465736158186,0.8090742055051273,86.95772603721764,0.9637681159420289,133.0,0.0821917808219178,6.0,0.9178082191780822,67.0,0.036231884057971016,5.0,0.9568345323741008,0.9637681159420289,0.9602888086642598,0.8844784347506386,0.9841175302759579,0.9931702098723451,0.9478672985781991,0.06629096345808787,0.9337090365419121,0.052132701421800945,0.947742753664367,0.9478672985781991,0.9477816329913986,0.8844784347506386,0.9841175302759579,0.9819744668919781,0.9422133698493713,0.9478672985781991,0.198,0.0,0.1875,0.0,187.5,0.0,13805.0,54819.0,24626.0,97.6303317535545,54.2654028436019,?
breast-cancer-wisconsin_modified_2,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0211125171E7,489.0,210.0,204.0,6.0,0.0,97.14285714285714,2.857142857142857,0.0,0.9361702127659575,0.0332826066010371,0.15798054219310312,7.368739943813744,33.28174779290687,194.78821838129332,45.47786504902621,149.3103533322671,0.9275629446728253,0.21656126213822002,0.7110016825346053,180.4668939336426,0.8593661615887743,92.64774606664503,0.9855072463768116,136.0,0.05555555555555555,4.0,0.9444444444444444,68.0,0.014492753623188406,2.0,0.9714285714285714,0.9855072463768116,0.9784172661870504,0.9363821838346235,0.9789653784219001,0.9711983405240298,0.9714285714285714,0.041476880607315386,0.9585231193926846,0.02857142857142857,0.9714285714285714,0.9714285714285714,0.9713301391080295,0.9363821838346233,0.9789653784219002,0.9745569161232709,0.968081872530145,0.9714285714285714,0.202,0.0,0.203125,0.0,203.125,0.0,13805.0,54928.0,24517.0,98.57142857142857,51.904761904761905,?
breast-cancer-wisconsin_modified_2,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0211125171E7,488.0,211.0,202.0,9.0,0.0,95.73459715639811,4.265402843601896,0.0,0.9048263419034732,0.0488915592262039,0.1888075273349341,10.81146039652919,39.691698207022036,196.3191370580648,56.27607022130843,140.04306683675637,0.9304224505121554,0.2667112332763433,0.6637112172358122,174.89530323809657,0.8288876930715477,89.08724124351069,0.9782608695652174,135.0,0.0821917808219178,6.0,0.9178082191780822,67.0,0.021739130434782608,3.0,0.9574468085106383,0.9782608695652174,0.967741935483871,0.9052820158802266,0.9859043081199127,0.9940180297389717,0.957345971563981,0.06127688282068146,0.9387231171793184,0.04265402843601896,0.9573416499805529,0.957345971563981,0.9571278744188085,0.9052820158802265,0.9859043081199127,0.9827747688456616,0.952402436273404,0.957345971563981,0.199,0.0,0.203125,0.0,203.125,0.0,13805.0,54819.0,24626.0,98.10426540284361,53.791469194312796,?
breast-cancer-wisconsin_modified_2,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0211125171E7,489.0,210.0,200.0,10.0,0.0,95.23809523809524,4.761904761904762,0.0,0.8950104989501049,0.05147150575698705,0.18905477116563033,11.374497864512577,39.698491174386895,195.71182385578297,42.84707313907355,152.8647507167094,0.9319610659799189,0.20403368161463595,0.7279273843652829,173.39549607735088,0.8256928384635757,88.59735332348819,0.9635036496350365,132.0,0.0684931506849315,5.0,0.9315068493150684,68.0,0.0364963503649635,5.0,0.9635036496350365,0.9635036496350365,0.9635036496350365,0.895010498950105,0.9899010098990101,0.9954541990283734,0.9523809523809523,0.05737045343084739,0.9426295465691527,0.047619047619047616,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.895010498950105,0.9899010098990102,0.9888655834216269,0.9475052494750524,0.9523809523809523,0.199,0.0,0.203125,0.0,203.125,0.0,13805.0,54928.0,24517.0,98.57142857142857,54.285714285714285,?
breast-cancer-wisconsin_modified_2,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0211125171E7,489.0,210.0,203.0,7.0,0.0,96.66666666666667,3.3333333333333335,0.0,0.9262714414685526,0.03836224117216974,0.17314786802315904,8.477529924049835,36.35829483805648,195.71182385578288,39.17479445140141,156.53702940438149,0.9319610659799185,0.18654664024476864,0.7454144257351499,179.0941068543672,0.8528290802588914,91.5090888869029,0.9781021897810219,134.0,0.0547945205479452,4.0,0.9452054794520548,69.0,0.021897810218978103,3.0,0.9710144927536232,0.9781021897810219,0.9745454545454545,0.9263228245116141,0.9957004299570043,0.9977407084418982,0.9666666666666667,0.04335899743358997,0.9566410025664102,0.03333333333333333,0.9666062801932368,0.9666666666666667,0.966612330198537,0.9263228245116141,0.9957004299570041,0.9959001733894576,0.9631347962382445,0.9666666666666667,0.197,0.0,0.1875,0.0,187.5,0.0,13805.0,54928.0,24517.0,98.0952380952381,52.142857142857146,?
breast-cancer-wisconsin_modified_2,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0211125171E7,488.0,211.0,201.0,10.0,0.0,95.260663507109,4.739336492890995,0.0,0.8966091728733829,0.05942887926278218,0.19828226446749295,13.141593042410555,41.68350654308094,196.31913705806477,42.566755495121434,153.75238156294333,0.9304224505121553,0.2017381777019973,0.7286842728101579,170.73609242721543,0.809175793493912,86.96864451717578,0.9492753623188406,131.0,0.0410958904109589,3.0,0.958904109589041,70.0,0.050724637681159424,7.0,0.9776119402985075,0.9492753623188406,0.9632352941176471,0.897376913842614,0.9861028389914632,0.9936307275224302,0.95260663507109,0.04442716316320837,0.9555728368367916,0.04739336492890995,0.9539056119660208,0.95260663507109,0.9528900659789983,0.897376913842614,0.9861028389914631,0.9853073254376626,0.9482843137254902,0.95260663507109,0.198,0.0,0.1875,0.0,187.5,0.0,13805.0,54819.0,24626.0,98.10426540284361,56.872037914691944,?
